,index,depth,utm_lat,utm_lon,strike,dip,fault_seg,xx_stress,yy_stress,zz_stress,xy_stress,xz_stress,yz_stress,sig_nn,tau_dd,tau_ss,tau_cs
917,917,22.0,3481145.7874626727,379624.61657664453,225.7005,47.0,s3,39.80361891298566,42.17753113426376,68.39743372350735,1.011522214485212,9.315469047689412,-7.672677696386165,65.18085381605219,-14.996843521177446,0.006415978871412209,-24.11166739600563
918,918,26.0,3483838.9025111888,377024.65225837706,225.7005,47.0,s3,40.77218906787747,42.58303615177903,68.35503216402884,0.8242313226815271,10.50812570687221,-7.812505615989103,66.55584353265289,-14.608141643684437,0.7311435410900178,-25.307078901722527
919,919,30.0,3486532.7182402345,374426.041534669,225.7005,47.0,s3,41.48388940649876,42.942437857863055,68.76192006646384,0.8023236360423995,11.711819470011902,-8.000000975112194,68.01344747642388,-14.603193898101477,1.3585470507110606,-26.141817359048133
920,920,2.0,3464865.0588650363,389789.3907414822,225.7005,47.0,s3,40.59770684420369,56.06518806052879,51.122398654248336,-9.605053855805869,12.149032944169232,-18.844972142379987,76.78551208073685,1.9589215089311374,-8.528769666807246,-37.32046240307978
921,921,6.0,3467555.383242988,387182.64251608186,225.7005,47.0,s3,37.08932135517709,44.702270267881026,61.73806830687934,0.6082116574887201,9.282956979538165,-12.467871213655693,65.68356019092164,-11.727311188044215,-4.201480289091441,-26.952918755894956
922,922,10.0,3470246.404532457,384577.2412553237,225.7005,47.0,s3,37.00478987064161,41.93112329669465,69.57895553845583,2.0811478941299053,8.238613832439313,-11.210450454024238,66.13628979434873,-16.987566375862798,-3.156501608008712,-22.40343733122079
923,923,14.0,3472938.123562218,381973.1881287581,225.7005,47.0,s3,37.84057601267604,41.42016016407514,69.53877790403456,1.9736051017850575,7.416590906920759,-9.088860442443021,64.16574124356296,-16.695138649258055,-2.052941994618194,-21.67855816572184
924,924,18.0,3475630.541158723,379370.48430762475,225.7005,47.0,s3,39.242235668094125,41.80175450279935,68.5502892310937,1.5191193907282283,7.8776881104064955,-8.346398534046408,64.21040267210165,-15.522365930482904,-1.0932035079369282,-22.965427421812066
925,925,22.0,3478323.6581460875,376769.13096484786,225.7005,47.0,s3,40.48703674117819,42.27617854143072,68.10652694917478,1.1736884775828418,8.996877144776693,-8.201670178912686,65.3198762202614,-14.752019911242197,-0.19018355338267262,-24.43867994535916
926,926,26.0,3481017.4753460926,374169.12927503133,225.7005,47.0,s3,41.42178213240239,42.707863234641,68.25206176353055,1.0099428188323918,10.314627779863095,-8.2679394478005,66.80267327209211,-14.472760494539056,0.6082833642673346,-25.596066176085095
927,927,30.0,3483711.993578188,371570.480414473,225.7005,47.0,s3,42.079934137144576,43.077747168449605,68.83620163984409,0.9911822194182266,11.597678840527314,-8.383633798291125,68.33396540673047,-14.568423495193935,1.2851576454386957,-26.37538032749308
928,928,2.0,3462040.1696100086,386932.499379359,225.7005,47.0,s3,43.07997016714479,60.24722209811498,45.96379085908462,-3.695678043501596,5.079533601146016,-16.10627013702609,66.13900180885159,3.738857723055151,-11.401997511421117,-27.684042588970307
929,929,6.0,3464731.194125413,384325.7167506996,225.7005,47.0,s3,37.718136832810174,45.464558096814514,62.4770205236334,0.7530790344957733,7.804958722044348,-13.711235070227996,66.18068142022773,-11.810448943829766,-5.566514227354012,-26.651886156635193
930,930,10.0,3467422.9159026723,381720.2803143816,225.7005,47.0,s3,37.48177230449668,42.24467505959621,68.20347415729077,1.971497038366253,7.0833504593689085,-12.327892978698925,65.75843012693622,-16.05017500024497,-4.190939597416246,-22.866746159402986
931,931,14.0,3470115.3357711467,379116.19124135893,225.7005,47.0,s3,38.566737170231306,41.488114495752505,68.40564964766365,2.113392366865255,6.807853301620291,-9.913245474874321,63.93648744515623,-16.017125636763307,-2.504616640968369,-22.15012457515561
932,932,18.0,3472808.454557863,376513.4507042663,225.7005,47.0,s3,39.99462877328889,41.85884762305928,67.72128035689714,1.6740590212076405,7.553986917626485,-8.950910167076932,64.15997463321726,-15.002899984117068,-1.287732485192173,-23.437921727637104
933,933,22.0,3475502.273087524,373912.05987742735,225.7005,47.0,s3,41.21799525625769,42.361438630023805,67.58268501021027,1.3587542235876946,8.861663275110278,-8.695717336882737,65.44985768104928,-14.401474110603711,-0.25876650355669484,-24.866115920028292
934,934,26.0,3478196.7921824907,371312.01993685134,225.7005,47.0,s3,42.09624997922813,42.82361800954032,67.99885538472921,1.2186296800977348,10.281330647937159,-8.675555657541627,67.0488173513246,-14.275584085005205,0.5983933834082634,-25.94117032418572
935,935,30.0,3480892.0126627907,368713.3320602278,225.7005,47.0,s3,42.69205005762416,43.21538642851647,68.80465071206199,1.204288134469821,11.615879523196698,-8.717508861114819,68.65380257303518,-14.492414309003935,1.3046548387644785,-26.641261072660548
936,936,2.0,3459216.024285692,384074.07878978056,225.7005,47.0,s3,47.343326050428004,53.22161720570866,40.449602069748,-0.6050512978515993,4.072411038122259,-11.322228118852708,56.99180540953977,4.478340088809494,-5.543261091946009,-27.0688448632025
937,937,6.0,3461907.7486613104,381467.2608644003,225.7005,47.0,s3,37.36946003157181,45.11189144227,57.97870732612144,1.766134690111273,4.952218895997282,-13.762485660896665,61.40819053991418,-10.110424474296998,-7.000019600051704,-24.547721251886422
938,938,10.0,3464600.170650796,378861.7883590661,225.7005,47.0,s3,38.483662993912965,42.66442551906295,64.23174082570128,2.32075826243989,6.612176270877388,-12.746945202407579,64.07164399762082,-13.890270136118533,-4.4139563249585505,-23.868261190425756
939,939,14.0,3467293.2910840837,376257.66244612547,225.7005,47.0,s3,39.326889639838214,41.65257716752613,66.57460480451564,2.294413276278862,6.6626328905488945,-10.50598966129768,63.553433348591085,-14.989655492953442,-2.6433038010831105,-22.911126175048093
940,940,18.0,3469987.11078879,373654.8842996159,225.7005,47.0,s3,40.761407260669785,41.94592835175022,66.59622588503697,1.8298883151279162,7.516869098415972,-9.469030135498137,64.12132777789306,-14.334702925949202,-1.306948594428768,-24.07863734416003
941,941,22.0,3472681.630590191,371053.45509526046,225.7005,47.0,s3,41.958219744295775,42.4506719921219,66.90653366568328,1.5446910817182753,8.945087474376837,-9.138623510556744,65.62785146166703,-13.98022254019546,-0.19435260562176118,-25.395137460224085
942,942,26.0,3475376.851311235,368453.3760104653,225.7005,47.0,s3,42.77897818316734,42.93516248113532,67.6651493682528,1.4343494363191491,10.426596216152555,-9.032363070977828,67.34289108057709,-14.046991435151956,0.7042948685854371,-26.341098156735526
943,943,30.0,3478072.7737725307,365854.6482243256,225.7005,47.0,s3,43.30235012983797,43.35190031207876,68.72825486564196,1.4275517159993993,11.778328975872427,-8.99791330657895,69.00889141629843,-14.404189625822061,1.4195953870257314,-26.931360625693095
944,944,2.0,3456392.6212004814,381214.18087860045,225.7005,47.0,s3,42.26618927817298,51.44424446616764,40.46687141457644,-5.00003184600683,10.814743541383214,-12.991318062345085,63.42741806774475,4.560070369663267,-4.175001145397301,-31.873823863353977
945,945,6.0,3459085.04514678,378607.32674888615,225.7005,47.0,s3,37.00420687193413,43.58695452969693,53.44507882148142,1.3153510153537893,7.293979054408143,-10.890303638797624,58.608362388779035,-8.07351864354317,-4.056930425137605,-26.129510377100274
946,946,10.0,3461778.1670606094,376001.8172669138,225.7005,47.0,s3,38.516404701175105,42.76843158003411,61.90818426546094,2.1695008359439636,7.368802494442161,-12.357455996466992,63.35789450263587,-12.638778387884702,-3.882471118399693,-24.793076400270294
947,947,14.0,3464471.987772495,373397.65360643406,225.7005,47.0,s3,39.83678961950151,41.82688821298435,64.82363550357016,2.2863340231229596,6.817896441807772,-10.859643948870144,63.284796709700544,-13.968905349973841,-2.613144355931478,-23.759655696215304
948,948,18.0,3467166.508110626,370794.8369428802,225.7005,47.0,s3,41.474213348803815,42.06266970729501,65.3781100986044,1.926218246376615,7.718565687730954,-9.908475009478831,64.17546975902928,-13.603680267009446,-1.2016336518871378,-24.848633648761233
949,949,22.0,3469861.728900868,368193.36845337634,225.7005,47.0,s3,42.682150454334725,42.56073666597898,66.1699186045104,1.7084945011385722,9.232956367324668,-9.531674465093047,65.8978574731182,-13.523889548765794,-0.019577365650301964,-26.014810764882725
950,950,26.0,3472557.650966748,365593.2493167285,225.7005,47.0,s3,43.44320885721588,43.05486858472265,67.31734647261453,1.6398444880552592,10.742472310370154,-9.343052215649243,67.71922476445215,-13.814693726861066,0.9058761533472264,-26.78717231024828
951,951,30.0,3475254.275129455,362994.48071343213,225.7005,47.0,s3,43.889503119114224,43.490934427617596,68.66417705694336,1.6459698721614484,12.079910561516611,-9.229628536638987,69.42912449710325,-14.329028039332123,1.6163419362190776,-27.237571584622565
952,952,2.0,3453569.960361229,378352.70569346135,225.7005,47.0,s3,36.99372686206546,49.706206436886575,42.296787116334826,-1.0000211268934986,11.76089812201554,-7.32717319975927,56.90314766591646,0.1626847261033877,-2.3788637905437793,-31.757468490997763
953,953,6.0,3456263.083615225,375745.81447536603,225.7005,47.0,s3,36.47730726980701,43.33618385316637,53.47707504844672,1.264024622428088,6.710077546079674,-11.452288487616284,58.43893921192963,-8.255755082401695,-4.709643057597431,-25.558720992555166
954,954,10.0,3458956.9051920995,373140.2671327178,225.7005,47.0,s3,38.15712115189895,42.90062379971856,60.42711983733302,2.0030949544736005,6.903332649682641,-12.23123081078625,62.286064427510034,-11.841733615087952,-4.226238704081471,-24.79834359933902
955,955,14.0,3461651.425922958,370536.0648406613,225.7005,47.0,s3,40.31458732662978,42.06579661188138,62.929104487667324,2.2060636096030093,6.842984777425935,-11.18318542786146,62.88511779979224,-12.824013387463843,-2.666240363635283,-24.632820528098204
956,956,18.0,3464346.6466365764,367933.2087760338,225.7005,47.0,s3,42.16663361875236,42.24123722529566,64.08740934373576,1.9855182461612926,8.069740785927005,-10.304066310366823,64.3001051503371,-12.812246052489403,-1.0318612619902567,-25.72633263661306
957,957,22.0,3467042.5681594005,365331.7001173545,225.7005,47.0,s3,43.370909443866886,42.71370869875993,65.43201957054256,1.8475494296111903,9.690661833718007,-9.877941206393693,66.26800372200242,-13.058108942778059,0.23227935397067967,-26.700627546018232
958,958,26.0,3469739.19131554,362731.5400448349,225.7005,47.0,s3,44.06823202422082,43.19763499793912,67.0042811897387,1.8238923772635072,11.210680464894784,-9.612041579122195,68.1956317651036,-13.59801509233218,1.1792941368984433,-27.26832234760342
959,959,30.0,3472436.5169267673,360132.7297403682,225.7005,47.0,s3,44.43688037564886,43.64002665832173,68.65630868854441,1.84815521042966,12.508358705240994,-9.420608528672531,69.93586576703252,-14.285063001350155,1.8764881250544823,-27.553735708510384
960,960,2.0,3450748.0400838493,375489.7051217752,225.7005,47.0,s3,27.017829598357917,37.66569160523291,42.9623135134445,-0.8365954506923702,2.702233067022013,-8.342436479012179,45.63737240537403,-5.363403243504369,-6.532196408295809,-18.930460105100792
961,961,6.0,3453441.8623702587,372882.77591708564,225.7005,47.0,s3,36.22051482442836,43.14801647984382,52.97860733484396,1.4611417815508578,6.728668189254693,-10.521068771152034,57.33124081206199,-8.170382901381737,-4.285627857995331,-25.172598873145866
962,962,10.0,3456136.3833365627,370277.1898155436,225.7005,47.0,s3,38.36935434762894,42.84803352136387,57.74300256108066,2.114369908415757,6.129325247202996,-11.75161976373662,60.137407581789155,-10.4585778543093,-4.28076942672675,-24.78169954622313
963,963,14.0,3458831.603814451,367672.9479936975,225.7005,47.0,s3,40.97913665628246,42.35763156678884,60.59810097534905,2.2011797195371443,7.038677163657994,-11.26805753217156,62.2538016133753,-11.436445511536798,-2.4748079977915625,-25.65112886388247
964,964,18.0,3461527.5246332823,365070.0516297788,225.7005,47.0,s3,42.85652527399276,42.50341166184679,62.72168341274904,2.043318482400659,8.608043471510987,-10.588850577599672,64.46415534046675,-11.965481969333217,-0.7494334965674707,-26.689564589753406
965,965,22.0,3464224.1466200836,362468.5019037121,225.7005,47.0,s3,44.018519392505986,42.92423381125533,64.73220572542677,1.967509143724087,10.306872317627246,-10.157633665166522,66.73400786042208,-12.601508622910654,0.5574726403573877,-27.426571226071186
966,966,26.0,3466921.4705995494,359868.2999971045,225.7005,47.0,s3,44.646774854374236,43.37763030390153,66.77010506780114,1.9846364383438604,11.81144494900107,-9.8339583142493,68.77801123840113,-13.414969574955139,1.5096502542279262,-27.767160355558435
967,967,30.0,3469619.497394036,357269.4470932541,225.7005,47.0,s3,44.93460222767065,43.80875015440408,68.74324352954143,2.0272558732231087,13.042250770635556,-9.574403100033502,70.5383841584588,-14.28721920171596,2.180897821447198,-27.87031629235632
968,968,2.0,3447926.8586280057,372625.2311047713,225.7005,47.0,s3,34.59956393322849,36.62072487415552,27.18043454007276,2.2162309907447764,2.9433251540548997,-5.918083942256583,36.793345034257655,2.6729734183994527,-2.160712158308015,-18.638935021522546
969,969,6.0,3450621.3796592387,370018.26300116203,225.7005,47.0,s3,36.32960709502472,41.811559938461485,49.94287291220156,1.6816537403761107,5.553784458346377,-10.164368223950172,54.390426631370644,-7.00602876163634,-4.164690911151345,-24.483851731528745
970,970,10.0,3453316.5997290425,367412.6372283985,225.7005,47.0,s3,39.01786593451723,42.439587139660155,54.613371876450834,2.178948691132818,6.220201985233662,-10.94724224523609,58.19353322150408,-8.840619281061212,-3.4680411026460303,-25.419601709768585
971,971,14.0,3456012.5196696864,364808.35496442695,225.7005,47.0,s3,41.660199984260686,42.56884384183376,58.447207499570524,2.1951778730962714,7.653228758538473,-11.028915474362645,61.74956678035593,-10.158966184118494,-1.8890657489943086,-26.716630016825995
972,972,18.0,3458709.1403111154,362205.4173888821,225.7005,47.0,s3,43.514906631565054,42.8053618426652,61.44701892716497,2.088402854876131,9.345743727773547,-10.688207944523901,64.68657151622185,-11.155758146221736,-0.3071897857712651,-27.65195610949562
973,973,22.0,3461406.462480938,359603.82568308397,225.7005,47.0,s3,44.621407576441904,43.18585710295381,64.12887742195369,2.0658972573370242,11.067899940275934,-10.336950119803715,67.28798733392884,-12.182146809287818,0.9665195040262944,-28.152364386793106
974,974,26.0,3464104.4870044338,357003.58103004505,225.7005,47.0,s3,45.1639707542595,43.59767317163096,66.65456431412225,2.11718001275967,12.52098681407663,-9.997456028671337,69.45969410123834,-13.284112100893235,1.8843647158657115,-28.258720474968072
975,975,30.0,3466803.2147045424,354404.68461446156,225.7005,47.0,s3,45.36691361864354,44.003370378404256,68.95374658020972,2.176941103610395,13.654480889505948,-9.691313043836793,71.23238005411739,-14.347614189004114,2.50826044750944,-28.174215936896523
976,976,2.0,3445106.4160718136,369759.1835994032,225.7005,47.0,s3,33.90574712121562,41.10686774311576,33.287098879495616,-1.307976293627394,4.0695523176304045,-9.87650748163768,46.1770219254397,2.109230738619555,-5.327054009184124,-21.976783975537252
977,977,6.0,3447801.6355868424,367152.1757080261,225.7005,47.0,s3,35.77693312361391,40.23443187433027,48.71108263378449,1.3233953722467127,6.717199539334131,-8.740647675926963,53.226857719617335,-6.735995789304159,-2.5377706301519067,-24.73792603707625
978,978,10.0,3450497.5545007964,364546.5093751997,225.7005,47.0,s3,39.4987136210918,41.94162326171571,52.76001076342714,1.9969625931480441,6.963622853789221,-10.121000212862613,57.34587526053545,-7.83065731994726,-2.3505469585075836,-26.231690944047095
979,979,14.0,3453194.1736465287,361942.1857802681,225.7005,47.0,s3,42.276575491273015,42.65340685858166,56.89129986541077,2.12294379804605,8.46631112118608,-10.639871056344438,61.53720654784298,-9.195513401112647,-1.1111835791805533,-27.659916268886295
980,980,18.0,3455891.4938545683,359339.2061042625,225.7005,47.0,s3,44.14120877836242,43.08193896318944,60.430873171377286,2.0943416548821836,10.247453391674867,-10.619511700527443,65.02912493908211,-10.4693470238092,0.29340248815540876,-28.54401745768746
981,981,22.0,3458589.515953108,356737.5715299074,225.7005,47.0,s3,45.15955799257882,43.47218165383863,63.72046286620245,2.129485017303753,11.958756537164396,-10.40373371194283,67.95122072021499,-11.85279817540523,1.460463823892087,-28.82829636707983
982,982,26.0,3461288.2407680093,354137.283241612,225.7005,47.0,s3,45.60456000121891,43.85168750086794,66.7103639904127,2.2146155990532015,13.313416837681215,-10.092838927481505,70.23828262137148,-13.231806320755254,2.2921853739966775,-28.71408978712434
983,983,30.0,3463987.6691227974,351538.34242547874,225.7005,47.0,s3,45.72764240253031,44.22407267762253,69.31400683871807,2.29255924386717,14.315578796391847,-9.769414795787041,72.00905681831887,-14.476913602069743,2.8428667116060877,-28.452030463971894
984,984,2.0,3442286.7106824312,366891.6145284613,225.7005,47.0,s3,32.095265506484814,39.94330670342142,33.98848133643989,-0.10391970274356792,5.452938604078947,-6.945886246481243,43.9397567828616,0.5001702159994625,-3.5139435475108813,-22.81449222565734
